index,country,continent,sub-region,year,clean fuels for cooking (% of population),Access to electricity (% of population),Adolescents out of school (% of lower secondary school age),Agricultural irrigated land (% of total agricultural land),Agricultural land (% ),Arable land (% of land area),Arable land (hectares per person),Armed forces (% labor force),"Armed forces personnel, total",precipitation (mm per year),"Birth rate, crude (per 1,000 people)","Central government debt, total (% of GDP)","Children in employment, total (% of children ages 7-14)",Children out of school (% of primary school age),Consumer price index (2010 = 100),Control of Corruption: Estimate,Cost of business start-up (% of GNI per capita),"Death rate, crude (per 1,000 people)",doing business score,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",Electric power consumption (kWh per capita),Expenditure on primary education (% of government expenditure on education),Expenditure on secondary education (% of government expenditure on education),Expenditure on tertiary education (% of government expenditure on education),"Fertility rate, total (births per woman)",GDP (constant 2015 US$),GDP growth (annual %),GDP per capita (constant 2015 US$),"GDP per capita, PPP (constant 2021 international $)",Human capital index (HCI) (scale 0-1),"Inflation, consumer prices (annual %)","Intentional homicides (per 100,000 people)",Level of water stress,"Life expectancy at birth, total (years)",Lifetime risk of maternal death (%),Military expenditure (% of GDP),Population density,Population growth (annual %),Population in the largest city (% of urban population),Population in urban agglomerations of more than 1 million (% of total population),"Population, total",Rural population (% of total population),Time to start a business (days),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Corruption index 2023,Global_Peace_Index_2023,free,partly free,not free,OCDE,immigration_flow,immigration_100k
856,Malaysia,Asia,South-Eastern Asia,2020,86.9,100.0,17.2145690917969,5.156924512892312,26.08735352305585,2.511976868056613,0.0243732892591871,0.8059132701027214,136000.0,2875.0,15.417,62.0067215086738,0.0,3.54035997390747,120.079986668888,0.228581383824348,0.0,5.311,0.0,1.7002124786377,97.0555877685547,0.0,0.0,0.0,0.0,1.818,344706479641.2438,-5.456846584267012,10171.4657842762,29200.452632127035,0.610976159572601,-1.1387021539305,0.76204835344393,3.4394871795,75.938,0.0440407464226616,0.999653920235799,103.1488601430528,1.33363323143911,30.58156730938783,23.59673737851641,33889558.0,22.840000000000003,0.0,0.74,4.54,50.0,1.427,False,True,False,False,235,0.693428931708109
857,Malaysia,Asia,South-Eastern Asia,2021,86.0,100.0,14.8329401016235,5.156924512892312,26.08735352305585,2.511976868056613,0.0240939964557322,0.0,0.0,2875.0,15.24,63.266836673295145,0.0,3.97179961204529,123.05449091818,0.146233186125755,0.0,6.034,0.0,2.12452816963196,96.6997680664062,0.0,0.0,0.0,0.0,1.803,356134704342.13947,3.3153495439916583,10388.266712085682,29822.849183161838,0.0,2.47710241465447,0.723777076243526,3.4394871795,74.884,0.0,0.9826469983953692,104.3445411657282,1.15251304394292,30.825685772588,23.950325063307265,34282399.0,22.304,0.0,0.0,4.64,50.0,1.427,False,True,False,False,400,1.1667794893817087
858,Malaysia,Asia,South-Eastern Asia,2022,84.1,100.0,11.0967350006104,0.0,26.08735352305585,2.511976868056613,0.0,0.0,0.0,0.0,15.016,60.18112250695231,0.0,4.69322156906128,127.212131311448,0.248940765857697,0.0,5.443,0.0,1.63999998569489,94.7900009155273,0.0,0.0,0.0,0.0,1.787,387694727478.7773,8.861821875780464,11174.210076184168,32079.151515748945,0.0,3.37869862549928,0.0,0.0,76.26,0.0,0.9020254051708212,105.6018657738548,1.1977720012836,31.026454068734065,24.267030879198057,34695493.0,21.786,0.0,0.0,3.93,50.0,1.427,False,True,False,False,295,0.8502545272955193
859,Malaysia,Asia,South-Eastern Asia,2023,0.0,0.0,8.6877384185791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8531641960144,130.378270288285,0.295621365308762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401479163711.428,3.5554871541050943,11429.589412224082,32812.29975253361,0.0,2.48886560125754,0.0,0.0,0.0,0.0,0.929671716200106,0.0,1.23402869169549,31.18162278164241,24.54492642520997,35126298.0,21.28400000000001,0.0,0.0,3.869,50.0,1.427,False,True,False,False,370,1.0533418580005216
860,Maldives,Asia,Southern Asia,2016,98.8,100.0,22.4901237487793,0.0,21.333333333333336,13.0,0.0087974951952141,0.0,0.0,1972.0,16.794,0.0,0.0,3.89429759979248,132.706370144271,-0.586512804031372,5.2,2.738,52.38841,2.01015472412109,43.1777496337891,0.0,36.39613,21.60521,20.58919,1.913,4400906157.069729,6.572236066225827,9927.42327472035,19263.526362802557,0.0,0.502509413611612,3.96255386596662,15.6666666667,79.872,0.124117772879136,0.0,1477.6933333333334,3.47818441091268,0.0,0.0,443308.0,61.046,12.0,1.32,5.771,39.0,0.0,False,True,False,False,0,0.0
861,Maldives,Asia,Southern Asia,2017,99.1,99.8,14.0491046905518,0.0,21.333333333333336,13.0,0.0085099511877928,0.0,0.0,1972.0,16.126,0.0,0.0,4.29045009613037,136.445336799763,-0.739739716053009,4.7,2.784,53.20063,0.0,62.982349395752,0.0,0.0,0.0,0.0,1.845,4711369798.881634,7.054539013815813,10280.391542595871,19948.438584765245,0.0,2.81747338234509,7.19665059414701,15.6666666667,79.943,0.0955605690773686,0.0,1527.6233333333332,3.3230837355609,0.0,0.0,458287.0,60.62,12.0,1.35,5.401,39.0,0.0,False,True,False,False,0,0.0
862,Maldives,Asia,Southern Asia,2018,99.3,100.0,7.21120977401733,0.0,21.333333333333336,13.0,0.0082435177415297,0.0,0.0,1972.0,15.531,0.0,0.0,3.42507767677307,136.263355033873,-0.83108526468277,4.0,2.828,53.2984,0.0,0.0,0.0,0.0,0.0,0.0,1.784,5119751627.139872,8.668006242158668,10821.734197577824,20998.87918923803,0.0,-0.133373386117595,0.0,15.6666666667,80.013,0.101252606679174,0.0,1576.996666666667,3.18090435033978,0.0,0.0,473099.0,60.192,12.0,1.43,4.95,39.0,0.0,False,True,False,False,0,0.0
863,Maldives,Asia,Southern Asia,2019,99.5,100.0,12.0605602264404,0.0,21.333333333333336,13.0,0.0079962110261599,0.0,0.0,1972.0,15.001,0.0,0.0,2.91542887687683,136.563174927495,-0.223864495754242,4.1,2.858,53.27453,4.15610027313232,92.861572265625,0.0,0.0,0.0,0.0,1.736,5493408290.206333,7.298335745150268,11263.192805473373,21855.50122457897,0.0,0.220029731065383,0.594638737145893,15.6666666667,80.116,0.105009633771927,0.0,1625.77,3.04593554452725,0.0,0.0,487731.0,59.762,12.0,1.43,4.562,39.0,0.0,False,True,False,False,0,0.0
864,Maldives,Asia,Southern Asia,2020,99.6,100.0,4.20258617401123,0.0,21.333333333333336,13.0,0.0077670985704555,0.0,0.0,1972.0,14.576,0.0,0.0,2.08544397354126,134.692567714574,-0.285472601652145,0.0,3.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.712,3685591962.0546274,-32.908828775292136,7340.09129737358,14242.975070116228,0.0,-1.36977425569811,0.0,15.6666666667,79.875,0.118330680555383,0.0,1673.7266666666667,2.90711274683574,0.0,0.0,502118.0,59.331,0.0,1.49,5.434,39.0,0.0,False,True,False,False,0,0.0
865,Maldives,Asia,Southern Asia,2021,99.7,100.0,0.0,0.0,19.666666666666664,13.0,0.007555884484088,0.0,0.0,1972.0,14.088,0.0,0.0,0.0,135.424149976868,-0.31484991312027,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.692,5067979008.49449,37.50787012432096,9818.734347684003,19052.622490431066,0.0,0.543149688737013,0.0,15.6666666667,79.918,0.0,0.0,1720.513333333333,2.75700187362712,0.0,0.0,516154.0,58.898,0.0,0.0,5.024,39.0,0.0,False,True,False,False,0,0.0
866,Maldives,Asia,Southern Asia,2022,99.7,100.0,2.53083682060242,0.0,19.666666666666664,13.0,0.0,0.0,0.0,0.0,13.638,0.0,0.0,6.01357269287109,138.58378956189,-0.332713663578033,0.0,2.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.678,5768682322.983364,13.826089518413935,11006.70918284348,21357.811251115312,0.0,2.33314337624567,0.0,0.0,80.839,0.0,0.0,1747.02,1.528878337276,0.0,0.0,524106.0,58.464,0.0,0.0,4.419,39.0,0.0,False,True,False,False,0,0.0
867,Maldives,Asia,Southern Asia,2023,0.0,0.0,1.38477158546448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52615165710449,142.64078208493,-0.396943330764771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6041332856.457284,4.726391890009893,11485.554695409612,22286.98017035708,0.0,2.92746542425035,0.0,0.0,0.0,0.0,0.0,0.0,0.359585188904548,0.0,0.0,525994.0,58.029,0.0,0.0,4.241,39.0,0.0,False,True,False,False,0,0.0
868,Mali,Africa,Western Africa,2016,1.0,38.8,47.5386810302734,0.0,34.605957268949915,6.061351101058031,0.3853831808796168,0.2551407273116108,17800.0,282.0,43.818,0.0,0.0,40.7650108337402,108.322933479343,-0.677658140659332,61.0,9.927,52.61403,0.0599999986588955,12.8299999237061,0.0,39.57861,37.39832,21.74443,6.319,13871694399.123833,5.852299199414148,722.8120215960394,2328.7483854536767,0.0,-1.79964707083386,0.0,8.0030864198,58.731,3.06584528421282,2.5861308735712503,15.728115293519862,3.16701291267986,29.289913876493063,11.94530497664852,19191289.0,59.217,8.5,4.49,1.367,28.0,3.095,False,False,True,False,210,1.0942464573380142
869,Mali,Africa,Western Africa,2017,1.0,34.8,57.191089630127,0.0,34.74003712536572,6.216245011022874,0.3828292428647014,0.2520846348953198,18000.0,282.0,43.378,0.0,0.0,35.7258796691895,110.229262671784,-0.665663719177246,58.4,9.637,52.87624,0.201054647564888,19.5602016448975,0.0,44.67033,37.00151,17.28712,6.251,14607651053.62898,5.30545608438166,737.275674738634,2375.3472353582565,0.317,1.75985742927156,0.0,8.0030864198,59.132,2.96230331793496,3.02860111373814,16.23764413738844,3.18823649379751,28.75371281944816,11.953493590651112,19813011.0,58.428,11.0,4.38,1.494,28.0,3.095,False,False,True,False,185,0.9337298606456131
870,Mali,Africa,Western Africa,2018,1.0,50.9,55.2672004699707,0.0,34.91164212130898,6.371138920987715,0.3802949120023794,0.2845467921617385,21000.0,282.0,42.901,0.0,0.0,43.7249794006348,110.559450578237,-0.711823046207428,56.8,9.419,53.12964,0.109999999403954,15.6199998855591,0.0,0.0,0.0,0.0,6.183,15301000921.468206,4.746484327245611,748.5069203727911,2411.531947781031,0.321505188941956,0.299546507387934,0.0,8.0030864198,59.393,2.88099347899406,2.82359553728652,16.753153197452857,3.1254232369578,28.25858880124401,11.969207559131847,20442030.0,57.644,11.0,4.35,1.62,28.0,3.095,False,False,True,False,270,1.3208081584852385
871,Mali,Africa,Western Africa,2019,1.1,47.9,0.0,0.0,35.0888286250502,6.526032830952556,0.3779593187049518,0.2753215526300091,21000.0,282.0,42.376,0.0,0.0,0.0,108.726079750895,-0.704530775547028,55.1,9.205,52.94472,2.376540184021,17.4766998291016,0.0,0.0,0.0,0.0,6.103,16028741130.48213,4.756160807708085,760.7951874136713,2451.122160971296,0.0,-1.65826694846365,0.0,8.0030864198,59.664,2.66561745816842,2.75271658139503,17.266495381866758,3.01814494306617,27.831308902102062,12.00531316917441,21068405.0,56.864,11.0,4.35,3.29,28.0,3.095,False,False,True,False,325,1.5425942305551845
872,Mali,Africa,Western Africa,2020,1.1,50.6,0.0,0.0,35.24767888607512,6.680926740917398,0.3754288279602001,0.5437574915856844,41000.0,282.0,41.995,0.0,0.0,0.0,109.202396681528,-0.800912976264954,0.0,9.529,0.0,1.00999999046326,13.0,0.0,0.0,0.0,0.0,6.035,15830713976.524773,-1.2354504470769996,729.0611376324649,2348.881723646096,0.318269580602646,0.438088940320668,0.0,8.0030864198,58.633,2.73929434577511,3.3995582142549803,17.795454806218704,3.01751361469378,27.455380179914098,12.055382568054766,21713836.0,56.091,0.0,5.32,3.528,28.0,3.095,False,False,True,False,155,0.7138305732805571
873,Mali,Africa,Western Africa,2021,1.2,53.4,0.0,0.0,35.432767028085784,6.835820650882239,0.372555176444472,0.0,0.0,282.0,41.643,0.0,0.0,0.0,113.489249057224,-0.887136936187744,0.0,9.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.956,16313964499.508436,3.052613569421254,728.6718526103847,2347.627529139688,0.0,3.92560283104276,0.0,8.0030864198,58.941,0.0,3.40867958739493,18.34847851564101,3.06035796580474,27.1253342141738,12.118785294142608,22388630.0,55.323,0.0,0.0,3.966,28.0,3.095,False,False,True,False,260,1.1613037510557815
874,Mali,Africa,Western Africa,2022,1.2,53.0,0.0,0.0,35.46505994967997,6.835820650882239,0.0,0.0,0.0,0.0,41.217,0.0,0.0,0.0,124.408590014187,-0.844119906425476,0.0,8.951,0.0,2.12788105010986,27.2641944885254,0.0,0.0,0.0,0.0,5.867,16880866888.027023,3.474951711067348,731.6400242029965,2357.19035404786,0.0,9.62147608489072,0.0,0.0,59.417,0.0,3.1396604324268504,18.90905514714921,3.00942592606239,26.870214808678195,12.209018993925271,23072640.0,54.563,0.0,0.0,2.387,28.0,3.095,False,False,True,False,375,1.6253016559873514
875,Mali,Africa,Western Africa,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5269012451172,126.969916905327,-0.861831545829773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17666971044.330017,4.656775990932943,743.2738713680993,2394.672163969236,0.0,2.05880228274214,0.0,0.0,0.0,0.0,3.82768546750975,0.0,2.97400537620334,26.68227686246177,12.324276781389573,23769127.0,53.811,0.0,0.0,2.956,28.0,3.095,False,False,True,False,430,1.8090693865197487
876,Malta,Europe,Southern Europe,2016,100.0,100.0,0.14640000462532,33.71868978805395,32.4375,28.34375,0.0199184813640316,0.9696539291469778,2130.0,560.0,9.8,0.0,0.0,1.27506995201111,108.856853441984,0.683730661869049,12.3,7.3,64.77862,4.51999998092651,98.9300003051758,0.0,0.0,0.0,0.0,1.37,11803240829.411386,4.077719294812837,25920.907662161884,46773.10968249595,0.0,0.642702771527304,1.06904993532248,82.9702970297,82.45365853658538,0.0046079266719681,0.511888844132672,1422.9875,2.28861544064371,0.0,0.0,455356.0,5.519999999999996,26.0,8.14,4.687,51.0,0.0,True,False,False,False,0,0.0
877,Malta,Europe,Southern Europe,2017,100.0,100.0,0.347279995679855,33.71868978805395,32.4375,28.34375,0.0193803832914172,0.8673929637082785,2000.0,560.0,9.2,0.0,0.0,1.05804002285004,110.342046800347,0.703656733036041,7.4,7.6,65.21409,5.95855379104614,98.8950958251953,0.0,0.0,0.0,0.0,1.26,13334371316.20311,12.972119343497951,28492.307283141865,51413.08441166768,0.701,1.36435448150708,1.66841502657994,91.0891089109,82.34634146341465,0.0052830409557357,0.479625797586355,1462.496875,2.73866285589301,0.0,0.0,467999.0,5.4539999999999935,16.0,8.44,4.002,51.0,0.0,True,False,False,False,0,0.0
878,Malta,Europe,Southern Europe,2018,100.0,100.0,0.550069987773895,33.71868978805395,32.4375,28.34375,0.0187153085859315,0.7047046079627594,1750.0,560.0,9.2,0.0,0.0,0.859640002250671,111.619613085975,0.547124087810516,7.1,7.6,65.4975,6.6399998664856,98.9300003051758,0.0,0.0,0.0,0.0,1.23,14292992142.71619,7.18909653691901,29492.58639109463,53218.04298175974,0.708490550518036,1.15782362451517,1.62738564564491,84.6230029703,82.4487804878049,0.0056626399077275,0.434325315075578,1514.46875,3.49195540302534,0.0,0.0,484630.0,5.388000000000005,16.0,8.52,3.658,51.0,0.0,True,False,False,False,0,0.0
879,Malta,Europe,Southern Europe,2019,100.0,100.0,0.684549987316132,33.71868978805395,32.4375,28.34375,0.0179938182207744,0.7544009867564907,2000.0,560.0,8.6,0.0,0.0,2.29421997070312,113.452474124359,0.209994375705719,6.7,7.3,66.13941,8.44010066986084,98.6512451171875,0.0,0.0,0.0,0.0,1.14,14876818854.418947,4.084706028473391,29513.86705290013,53256.44297691877,0.0,1.6420600176894,0.992783457050698,80.6609651485,82.85853658536587,0.0056576358075823,0.5018687331304971,1575.19375,3.93135631850717,0.0,0.0,504062.0,5.322000000000003,20.5,8.52,3.616,51.0,0.0,True,False,False,False,0,0.0
880,Malta,Europe,Southern Europe,2020,100.0,100.0,1.25565004348755,42.7113062568606,28.46875,24.375,0.0151358735727647,0.7235602056358105,2000.0,560.0,8.6,0.0,0.0,3.63435006141663,114.176919176219,0.342483103275299,0.0,7.9,0.0,9.47999954223633,98.9700012207031,0.0,0.0,0.0,0.0,1.13,14359895887.899916,-3.4746875093225214,27865.3293176048,50281.730929267,0.709248304367065,0.638544956776712,1.3582790991893,81.597299802,82.34878048780489,0.0040421727306692,0.566881931048812,1610.4125,2.21120767752363,0.0,0.0,515332.0,5.256,0.0,7.11,4.347,51.0,0.0,True,False,False,False,0,0.0
881,Malta,Europe,Southern Europe,2021,100.0,100.0,1.19350004196167,44.46857142857143,27.34375,24.375,0.0150423500007714,0.0,0.0,560.0,8.5,0.0,0.0,5.06799983978271,115.887166319179,0.292902559041977,0.0,8.0,0.0,9.51473522186279,99.2930068969727,0.0,0.0,0.0,0.0,1.13,16292781700.247644,13.460305196059494,31420.733951447237,56697.29835737521,0.0,1.49789217934724,0.379688200050119,78.2800714851,82.50731707317074,0.0,0.486319433139289,1620.425,0.619810315667809,0.0,0.0,518536.0,5.189999999999998,0.0,0.0,3.394,51.0,0.0,True,False,False,False,5,0.9642532051776539
882,Malta,Europe,Southern Europe,2022,100.0,100.0,1.60627996921539,0.0,27.34375,24.375,0.0,0.0,0.0,0.0,8.1,0.0,0.0,6.87698984146118,123.018580023951,0.238765001296997,0.0,8.0,0.0,10.250696182251,99.1008529663086,0.0,0.0,0.0,0.0,1.15,16968587192.642452,4.147882816011332,31925.185353910743,57607.55817869146,0.0,6.15375621933037,0.0,0.0,82.70000000000002,0.0,0.432529412373608,1660.971875,2.47144374003649,0.0,0.0,531511.0,5.125,0.0,0.0,2.921,51.0,0.0,True,False,False,False,0,0.0
883,Malta,Europe,Southern Europe,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.28510661979,0.10974658280611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18240978817.463284,7.498512459378688,33000.59306963816,59548.08293564459,0.0,5.09396758978883,0.0,0.0,0.0,0.0,0.5586440181308749,0.0,3.91764986035828,0.0,0.0,552747.0,5.0589999999999975,0.0,0.0,3.11,51.0,0.0,True,False,False,False,0,0.0
884,Marshall Islands,Oceania,Oceania,2018,65.1,95.3,0.0,0.0,38.88888888888889,2.7777777777777777,0.0110411836148835,0.0,0.0,0.0,21.514,44.000896363636365,0.0,0.0,0.0,0.348575413227081,12.2,7.187,50.93322,0.0,0.0,0.0,0.0,0.0,0.0,2.877,205700000.0,5.487179487179489,4542.342939163078,5635.307504161121,0.404367625713348,0.0,0.0,0.0,64.5,0.0,0.0,251.58333333333331,-2.70999222878463,0.0,0.0,45285.0,22.968999999999998,17.0,0.0,0.0,0.0,0.0,True,False,False,False,0,0.0
885,Mauritania,Africa,Western Africa,2016,44.6,41.2,48.7841186523438,0.0,38.52721451440768,0.436596487823809,0.1101144529624091,2.2002792296806586,20850.0,92.0,34.832,0.0,0.0,32.8678817749023,125.232167135102,-0.762259602546692,19.4,7.707,46.88194,0.0,0.0,0.0,55.90347,25.86476,17.73177,4.741,6244622452.803084,1.2609092306722545,1528.0515229937537,5866.281452918018,0.0,1.47171045650004,0.0,13.2462173315,64.768,2.27593018233904,2.14548780076745,3.964933540312409,2.99795842489143,52.0306718737712,27.03618140695439,4086657.0,48.038,8.0,0.0,10.283,30.0,2.136,False,True,False,False,30,0.7340963530827275
886,Mauritania,Africa,Western Africa,2017,45.2,42.9,46.9216995239258,0.0,38.52721451440768,0.436596487823809,0.1068731297202299,2.1745996406732973,21000.0,92.0,34.425,0.0,0.0,28.9053592681885,128.055246473499,-0.7732053399086,19.3,7.446,48.44839,0.978267908096313,59.5608139038086,0.0,0.0,0.0,0.0,4.664,6636194355.586258,6.270545669376773,1576.0685782516168,6050.6218082295145,0.353,2.25427651934813,0.0,13.2462173315,65.083,2.17432407500513,2.12109845694596,4.085184825846512,2.98778789331469,51.88590810117943,27.40820785636252,4210600.0,47.176,6.0,0.0,10.336,30.0,2.136,False,True,False,False,50,1.1874792191136656
887,Mauritania,Africa,Western Africa,2018,46.0,43.6,41.0724792480469,0.0,38.52721451440768,0.436596487823809,0.1037419729648418,2.094048383063216,20850.0,92.0,34.183,0.0,0.0,27.3820896148682,131.983161831254,-0.812440693378448,16.2,7.248,49.37674,0.0,0.0,0.0,0.0,0.0,0.0,4.607,6952885074.44597,4.772173656926213,1602.9022564907248,6153.637908536946,0.3705914914608,3.06735996058356,1.24101101186535,13.2462173315,65.31,2.19100060062232,2.13128230977177,4.208484525080043,2.97356403059489,51.77623853045502,27.789339244320416,4337685.0,46.328,6.0,0.0,10.407,30.0,2.136,False,True,False,False,55,1.267957447348067
888,Mauritania,Africa,Western Africa,2019,46.5,44.9,33.036319732666,0.0,38.52721451440768,0.436596487823809,0.1007227867174846,2.0451212172561486,21000.0,92.0,33.723,0.0,0.0,30.5592803955078,135.018896797734,-0.866159081459045,15.8,7.003,51.06288,1.93881928920746,21.0137996673584,0.0,0.0,0.0,0.0,4.521,7171275534.84383,3.141004893069692,1605.135235974202,6162.210450713407,0.0,2.30009262117937,1.09492834891534,13.2462173315,65.687,2.05304155466839,1.99633301217738,4.334634714271854,2.95347297852629,51.69865974817819,28.179393102682624,4467708.0,45.493,6.0,0.0,10.416,30.0,2.136,False,True,False,False,65,1.454884697030334
889,Mauritania,Africa,Western Africa,2020,47.3,45.4,0.0,0.0,38.52721451440768,0.436596487823809,0.0978233011190333,1.999314520735748,21000.0,92.0,33.427,0.0,0.0,0.0,138.240035711831,-0.815433323383331,0.0,7.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.455,7145411800.089597,-0.360657384151068,1553.3061558659083,5963.23550334684,0.381546080112457,2.3856948845632,1.02253955032934,13.2462173315,64.532,2.20588977803968,2.38926918122421,4.463113418065393,2.92092559048913,51.65332476266289,28.57822961998256,4600131.0,44.673,0.0,0.0,11.054,30.0,2.136,False,True,False,False,20,0.4347702271957038
890,Mauritania,Africa,Western Africa,2021,48.2,47.7,0.0,0.0,38.52721451440768,0.436596487823809,0.0950394878512078,0.0,0.0,92.0,33.194,0.0,0.0,0.0,143.168520868821,-0.842485129833221,0.0,7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.398,7198481873.574888,0.7427153951382621,1520.3111790461348,5836.565808218969,0.0,3.56516484650185,0.0,13.2462173315,64.364,0.0,2.29399489807024,4.593843019307267,2.88703345850902,51.630297984029816,28.98163710375397,4734874.0,43.867,0.0,0.0,11.144,30.0,2.136,False,True,False,False,70,1.4783920332410114
891,Mauritania,Africa,Western Africa,2022,48.9,49.0,0.0,0.0,38.52721451440768,0.436596487823809,0.0,0.0,0.0,0.0,32.953,0.0,0.0,0.0,156.80570371963,-0.790683805942535,0.0,7.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.342,7687691068.956831,6.796005101822857,1576.7562410730804,6053.261787048757,0.0,9.52526628622843,0.0,0.0,64.691,0.0,2.27905225899349,4.730413311341807,2.92956466448208,51.58031807776939,29.36106605147184,4875637.0,43.077,0.0,0.0,10.531,30.0,2.136,False,True,False,False,80,1.6408112416900604
892,Mauritania,Africa,Western Africa,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.572369168803,-0.822652637958527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8187943518.062824,6.507187198585939,1630.2717180874447,6258.710913291806,0.0,4.95305034506872,0.0,0.0,0.0,0.0,2.54863177213623,0.0,2.96653079197429,51.48414471454827,29.7058342746087,5022441.0,42.301,0.0,0.0,10.446,30.0,2.136,False,True,False,False,120,2.389276449439625
893,Mauritius,Africa,Eastern Africa,2016,98.7,99.7,8.96413040161133,19.53488372093023,43.064596895343016,37.55633450175263,0.0593473218927522,0.4144831801100087,2550.0,2041.0,10.4,0.0,0.0,5.00507020950317,120.923338185347,0.106664188206196,1.8,8.1,76.48622,2.2583384513855,94.8660507202148,0.0,21.64483,63.72382,6.35365,1.4,12471068851.581163,3.862468263400004,9868.327166419516,23182.043412437382,0.0,0.977675134718965,1.62298643415196,22.5372591785,74.3948780487805,0.0717886725150293,0.174701755953711,632.8227341011517,0.0687082325715694,0.0,0.0,1263747.0,59.09,6.5,7.4,6.814,51.0,1.577,True,False,False,False,555,43.91701820063668
894,Mauritius,Africa,Eastern Africa,2017,98.8,99.6,8.68871974945068,19.186046511627907,43.064596895343016,37.55633450175263,0.0592938341527741,0.4824555055410015,3000.0,2041.0,10.7,56.15751774834465,0.0,4.69480991363525,125.357593401261,0.156347960233688,1.0,8.0,78.89594,2.46757626533508,94.8832550048828,0.0,23.05301,63.08222,5.86204,1.44,12962177523.431889,3.9379838063235297,10247.696057775824,24073.232563388592,0.626,3.66699702675916,2.5487732870023,22.1737549982,74.51463414634146,0.0633382330917049,0.16537629451361,633.3935903855784,0.0901672663767558,0.0,0.0,1264887.0,59.159,5.5,7.52,6.752,51.0,1.577,True,False,False,False,725,57.31737301434832
895,Mauritius,Africa,Eastern Africa,2018,98.8,99.8,10.0969295501709,20.232558139534884,43.064596895343016,37.55633450175263,0.0592615068067766,0.484145056314139,3000.0,2041.0,10.2,55.381794111353535,0.0,2.43055009841919,129.389161086851,0.186285600066185,0.9,8.5,80.33655,2.67287254333496,94.900993347168,0.0,22.82639,62.72406,6.42423,1.41,13481538349.276018,4.006740571985489,10652.483688685888,25024.1337925763,0.62326991558075,3.21605383144579,2.85630140618806,21.4830970556,74.41634146341464,0.069863714010644,0.156385299781821,633.7391086629945,0.0545354541381391,0.0,0.0,1265577.0,59.207,5.0,7.52,6.426,51.0,1.577,True,False,False,False,565,44.643668461105094
896,Mauritius,Africa,Eastern Africa,2019,98.9,100.0,10.5098495483398,18.13953488372093,43.064596895343016,37.55633450175263,0.0592424080854038,0.4771318649335117,3000.0,2041.0,10.2,57.96166043100284,0.0,4.19625997543335,129.914034934498,0.210403770208359,0.8,8.8,81.46811,2.83835315704346,95.1920013427734,0.0,0.0,0.0,0.0,1.4,13871328044.456886,2.891284993465163,10956.945022616292,25739.354897587964,0.0,0.405655190309553,2.08288493449327,21.6284987277,74.23585365853658,0.0681020109315677,0.1487967381880379,633.943415122684,0.0322330642925213,0.0,0.0,1265985.0,59.234,4.5,7.52,6.331,51.0,1.577,True,False,False,False,795,62.796952570528084
897,Mauritius,Africa,Eastern Africa,2020,98.9,99.5,9.16296005249023,18.37209302325581,43.064596895343016,37.55633450175263,0.0592410510468288,0.505408715604831,3000.0,2041.0,10.6,0.0,0.0,3.64071989059448,133.266857350801,0.441047370433807,0.0,8.7,0.0,3.348060131073,98.8074417114258,0.0,0.0,0.0,0.0,1.44,11853530018.694733,-14.54653814901657,9362.874358968173,21994.665984868087,0.62185925245285,2.5808007718283,2.69681448420534,22.0647037441,74.1770731707317,0.116355133965058,0.161615351006251,633.957936905358,0.0022906802096937,0.0,0.0,1266014.0,59.24,0.0,6.86,8.626,51.0,1.577,True,False,False,False,420,33.17498858622416
